Fisher,-4.107676233234844432e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Mutual Information,-2.786431211345870018e+00
Student,-1.817705388953021473e+00
Student,-1.817705388953021473e+00
Student,-1.817705388953021473e+00
Student,-1.817705388953021473e+00
Student,-1.817705388953021473e+00
Student,-1.817705388953021473e+00
Student,-1.817705388953021473e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Mutual Information,-2.301739547835166544e+00
Fisher,-1.883177593082928425e+00
Fisher,-1.883177593082928425e+00
Fisher,-1.883177593082928425e+00
