Fisher,-3.698669433593750000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
James-Stein,-1.879516601562500000e+00
