Student,-1.365844726562500000e+00
Fisher,-3.137526079504691978e+00
James-Stein,-1.884130921034714579e+00
James-Stein,-1.884130921034714579e+00
James-Stein,-1.884130921034714579e+00
James-Stein,-1.884130921034714579e+00
James-Stein,-1.884130921034714579e+00
James-Stein,-1.884130921034714579e+00
James-Stein,-1.884130921034714579e+00
Student,-2.373017359973424334e+00
Student,-2.373017359973424334e+00
Student,-2.373017359973424334e+00
Student,-2.373017359973424334e+00
Student,-2.373017359973424334e+00
Student,-2.373017359973424334e+00
Mutual Information,-2.313770886763584222e+00
Mutual Information,-2.313770886763584222e+00
Mutual Information,-2.313770886763584222e+00
Mutual Information,-2.313770886763584222e+00
Mutual Information,-2.313770886763584222e+00
James-Stein,-1.744419408686217476e+00
James-Stein,-1.744419408686217476e+00
James-Stein,-1.744419408686217476e+00
Student,-1.795012781854638195e+00
Student,-1.795012781854638195e+00
Student,-1.810459453366611626e+00
Student,-1.810459453366611626e+00
Student,-1.810459453366611626e+00
Student,-1.810459453366611626e+00
Student,-1.810459453366611626e+00
