Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Student,-2.177856445312500000e+00
Fisher,-2.145553913102085986e+00
Fisher,-2.145553913102085986e+00
Fisher,-2.145553913102085986e+00
James-Stein,-1.298440016459549096e+00
James-Stein,-1.298440016459549096e+00
James-Stein,-1.298440016459549096e+00
