Student,-1.569213867187500000e+00
Mutual Information,-2.091788567041103608e+00
Mutual Information,-2.091788567041103608e+00
Mutual Information,-2.091788567041103608e+00
Mutual Information,-2.091788567041103608e+00
Mutual Information,-2.091788567041103608e+00
Mutual Information,-2.091788567041103608e+00
Mutual Information,-2.091788567041103608e+00
Fisher,-1.751818630394401666e+00
Fisher,-1.751818630394401666e+00
Fisher,-1.751818630394401666e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
Fisher,-2.015317161267446089e+00
