Fisher,-4.264019424702548910e+00
Student,-2.783320618273803948e+00
Student,-2.783320618273803948e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Student,-1.780058716634001392e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
Mutual Information,-1.982558180605110465e+00
