Fisher,-2.040636039162251780e+00
Fisher,-2.040636039162251780e+00
Fisher,-2.040636039162251780e+00
Fisher,-2.040636039162251780e+00
Fisher,-2.040636039162251780e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
Student,-1.860233604519607287e+00
