Mutual Information,-4.358122396844986923e+00
Student,-1.406023487038810860e+00
Student,-1.406023487038810860e+00
Student,-1.406023487038810860e+00
Fisher,-1.446805500727613936e+00
Fisher,-1.446805500727613936e+00
Fisher,-1.446805500727613936e+00
Fisher,-1.446805500727613936e+00
Student,-1.588363253313023638e+00
Student,-1.588363253313023638e+00
Student,-1.588363253313023638e+00
Student,-1.588363253313023638e+00
Student,-1.588363253313023638e+00
Student,-1.588363253313023638e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
Mutual Information,-2.017340851605636587e+00
James-Stein,-1.521862286139443299e+00
James-Stein,-1.521862286139443299e+00
James-Stein,-1.521862286139443299e+00
James-Stein,-1.521862286139443299e+00
