Mutual Information,-3.548583984375000000e+00
Mutual Information,-3.548583984375000000e+00
Student,-1.416737007928033254e+00
Student,-1.416737007928033254e+00
James-Stein,-3.045107169778359157e+00
James-Stein,-3.045107169778359157e+00
James-Stein,-3.045107169778359157e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
Fisher,-2.468129980026123160e+00
